xcoord,ycoord,g,elocal
0.0000000000000000,0.0000000000000000,8.0000000000000000,0.0000018523222284
2.5000000000000000,0.0000000000000000,8.0000000000000000,0.0000022430876711
5.0000000000000000,0.0000000000000000,8.0000000000000000,0.0000070581345951
7.5000000000000000,0.0000000000000000,8.0000000000000000,0.0000134158641915
10.0000000000000000,0.0000000000000000,8.0000000000000000,0.0000203971036316
12.5000000000000000,0.0000000000000000,8.0000000000000000,0.0000276969462995
15.0000000000000000,0.0000000000000000,8.0000000000000000,0.0000351097687543
17.5000000000000000,0.0000000000000000,8.0000000000000000,0.0000419466051917
20.0000000000000000,0.0000000000000000,8.0000000000000000,0.0000494029729639
22.5000000000000000,0.0000000000000000,8.0000000000000000,0.0000492558635980
25.0000000000000000,0.0000000000000000,8.0000000000000000,0.0000766534470183
27.5000000000000000,0.0000000000000000,8.0000000000000000,0.0021354583588921
30.0000000000000000,0.0000000000000000,8.0000000000000000,0.0093176023266996
32.5000000000000000,0.0000000000000000,8.0000000000000000,0.0052830759408880
35.0000000000000000,0.0000000000000000,8.0000000000000000,0.0041388851790342
37.5000000000000000,0.0000000000000000,8.0000000000000000,0.0033220642703794
40.0000000000000000,0.0000000000000000,8.0000000000000000,0.0027166482620908
42.5000000000000000,0.0000000000000000,8.0000000000000000,0.0022402997719191
45.0000000000000000,0.0000000000000000,8.0000000000000000,0.0018675151380516
47.5000000000000000,0.0000000000000000,8.0000000000000000,0.0015792162708165
50.0000000000000000,0.0000000000000000,8.0000000000000000,0.0013585927364936
52.5000000000000000,0.0000000000000000,8.0000000000000000,0.0011910304804849
55.0000000000000000,0.0000000000000000,8.0000000000000000,0.0010646412989427
57.5000000000000000,0.0000000000000000,8.0000000000000000,0.0009704386562072
60.0000000000000000,0.0000000000000000,8.0000000000000000,0.0009057800034857
62.5000000000000000,0.0000000000000000,8.0000000000000000,0.0008624895654969
65.0000000000000000,0.0000000000000000,8.0000000000000000,0.0008315958640117
67.5000000000000000,0.0000000000000000,8.0000000000000000,0.0008081902468745
70.0000000000000000,0.0000000000000000,8.0000000000000000,0.0007891939345990
72.5000000000000000,0.0000000000000000,8.0000000000000000,0.0007727326976222
75.0000000000000000,0.0000000000000000,8.0000000000000000,0.0007575667412562
77.5000000000000000,0.0000000000000000,8.0000000000000000,0.0007427734764267
80.0000000000000000,0.0000000000000000,8.0000000000000000,0.0007276038948639
82.5000000000000000,0.0000000000000000,8.0000000000000000,0.0007113955010882
85.0000000000000000,0.0000000000000000,8.0000000000000000,0.0006935143251040
87.5000000000000000,0.0000000000000000,8.0000000000000000,0.0006733114356039
90.0000000000000000,0.0000000000000000,8.0000000000000000,0.0006500855527979
92.5000000000000000,0.0000000000000000,8.0000000000000000,0.0006230462304488
95.0000000000000000,0.0000000000000000,8.0000000000000000,0.0005912732051299
97.5000000000000000,0.0000000000000000,8.0000000000000000,0.0005536675189378
100.0000000000000000,0.0000000000000000,8.0000000000000000,0.0005089165945515
0.0000000000000000,100.0000000000000000,8.0000000000000000,0.0002407369469506
2.5000000000000000,100.0000000000000000,8.0000000000000000,0.0002572396173744
5.0000000000000000,100.0000000000000000,8.0000000000000000,0.0002747531524813
7.5000000000000000,100.0000000000000000,8.0000000000000000,0.0002932114959580
10.0000000000000000,100.0000000000000000,8.0000000000000000,0.0003125305829288
12.5000000000000000,100.0000000000000000,8.0000000000000000,0.0003326140438450
15.0000000000000000,100.0000000000000000,8.0000000000000000,0.0003533562859626
17.5000000000000000,100.0000000000000000,8.0000000000000000,0.0003746453925948
20.0000000000000000,100.0000000000000000,8.0000000000000000,0.0003963658269722
22.5000000000000000,100.0000000000000000,8.0000000000000000,0.0004184009353482
25.0000000000000000,100.0000000000000000,8.0000000000000000,0.0004406352491806
27.5000000000000000,100.0000000000000000,8.0000000000000000,0.0004629565891231
30.0000000000000000,100.0000000000000000,8.0000000000000000,0.0004852579746324
32.5000000000000000,100.0000000000000000,8.0000000000000000,0.0005074393427441
35.0000000000000000,100.0000000000000000,8.0000000000000000,0.0005294090785075
37.5000000000000000,100.0000000000000000,8.0000000000000000,0.0005510853581773
40.0000000000000000,100.0000000000000000,8.0000000000000000,0.0005723973049166
42.5000000000000000,100.0000000000000000,8.0000000000000000,0.0005932859557776
45.0000000000000000,100.0000000000000000,8.0000000000000000,0.0006137050382658
47.5000000000000000,100.0000000000000000,8.0000000000000000,0.0006336215549347
50.0000000000000000,100.0000000000000000,8.0000000000000000,0.0006530161751730
52.5000000000000000,100.0000000000000000,8.0000000000000000,0.0006718834345220
55.0000000000000000,100.0000000000000000,8.0000000000000000,0.0006902317433318
57.5000000000000000,100.0000000000000000,8.0000000000000000,0.0007080832081250
