xcoord,ycoord,g,elocal
0.5283121635000000,0.5283121635000000,8.0000000000000000,0.0000014177436729
1.9716878365000000,0.5283121635000000,8.0000000000000000,0.0000008182385985
0.5283121635000000,1.9716878365000000,8.0000000000000000,0.0000008158907663
1.9716878365000000,1.9716878365000000,8.0000000000000000,0.0000001779531482
3.0283121635000000,0.5283121635000000,8.0000000000000000,0.0000049162392809
4.4716878365000000,0.5283121635000000,8.0000000000000000,0.0000070877047886
3.0283121635000000,1.9716878365000000,8.0000000000000000,0.0000061846322203
4.4716878365000000,1.9716878365000000,8.0000000000000000,0.0000082866621888
5.5283121635000000,0.5283121635000000,8.0000000000000000,0.0000092561312358
6.9716878365000000,0.5283121635000000,8.0000000000000000,0.0000144446187435
5.5283121635000000,1.9716878365000000,8.0000000000000000,0.0000111845833364
6.9716878365000000,1.9716878365000000,8.0000000000000000,0.0000164637491419
8.0283121635000000,0.5283121635000000,8.0000000000000000,0.0000144595225185
9.4716878365000000,0.5283121635000000,8.0000000000000000,0.0000218410847886
8.0283121635000000,1.9716878365000000,8.0000000000000000,0.0000161447677820
9.4716878365000000,1.9716878365000000,8.0000000000000000,0.0000242604422263
10.5283121635000000,0.5283121635000000,8.0000000000000000,0.0000206889403075
11.9716878365000000,0.5283121635000000,8.0000000000000000,0.0000294569413992
10.5283121635000000,1.9716878365000000,8.0000000000000000,0.0000218861595181
11.9716878365000000,1.9716878365000000,8.0000000000000000,0.0000321004445474
13.0283121635000000,0.5283121635000000,8.0000000000000000,0.0000274926116285
14.4716878365000000,0.5283121635000000,8.0000000000000000,0.0000373730317421
13.0283121635000000,1.9716878365000000,8.0000000000000000,0.0000282654447057
14.4716878365000000,1.9716878365000000,8.0000000000000000,0.0000403533306684
15.5283121635000000,0.5283121635000000,8.0000000000000000,0.0000343743247995
16.9716878365000000,0.5283121635000000,8.0000000000000000,0.0000454111674243
15.5283121635000000,1.9716878365000000,8.0000000000000000,0.0000348132438719
16.9716878365000000,1.9716878365000000,8.0000000000000000,0.0000491546381838
18.0283121635000000,0.5283121635000000,8.0000000000000000,0.0000409079728813
19.4716878365000000,0.5283121635000000,8.0000000000000000,0.0000555628201211
18.0283121635000000,1.9716878365000000,8.0000000000000000,0.0000411507149525
19.4716878365000000,1.9716878365000000,8.0000000000000000,0.0000617778348428
20.5283121635000000,0.5283121635000000,8.0000000000000000,0.0000449881551738
21.9716878365000000,0.5283121635000000,8.0000000000000000,0.0000608417530214
20.5283121635000000,1.9716878365000000,8.0000000000000000,0.0000449603733684
21.9716878365000000,1.9716878365000000,8.0000000000000000,0.0000739400496000
23.0283121635000000,0.5283121635000000,8.0000000000000000,0.0000575898889724
24.4716878365000000,0.5283121635000000,8.0000000000000000,0.0001304408196594
23.0283121635000000,1.9716878365000000,8.0000000000000000,0.0000559575788126
24.4716878365000000,1.9716878365000000,8.0000000000000000,0.0001802955863312
25.5283121635000000,0.5283121635000000,8.0000000000000000,0.0000790272934903
26.9716878365000000,0.5283121635000000,8.0000000000000000,0.0000666787511016
25.5283121635000000,1.9716878365000000,8.0000000000000000,0.0002678380150853
26.9716878365000000,1.9716878365000000,8.0000000000000000,0.0003070604539552
28.0283121635000000,0.5283121635000000,8.0000000000000000,0.0046619881676554
29.4716878365000000,0.5283121635000000,8.0000000000000000,0.0081005156824065
28.0283121635000000,1.9716878365000000,8.0000000000000000,0.0024844126613762
29.4716878365000000,1.9716878365000000,8.0000000000000000,0.0066932739665247
30.5283121635000000,0.5283121635000000,8.0000000000000000,0.0079628921289424
31.9716878365000000,0.5283121635000000,8.0000000000000000,0.0059661546531238
30.5283121635000000,1.9716878365000000,8.0000000000000000,0.0075386609009771
31.9716878365000000,1.9716878365000000,8.0000000000000000,0.0056553129367837
33.0283121635000000,0.5283121635000000,8.0000000000000000,0.0049638998929741
34.4716878365000000,0.5283121635000000,8.0000000000000000,0.0043757253269840
33.0283121635000000,1.9716878365000000,8.0000000000000000,0.0048235829417182
34.4716878365000000,1.9716878365000000,8.0000000000000000,0.0042482684558768
35.5283121635000000,0.5283121635000000,8.0000000000000000,0.0039061543347339
36.9716878365000000,0.5283121635000000,8.0000000000000000,0.0034889866991368
35.5283121635000000,1.9716878365000000,8.0000000000000000,0.0038707254967519
36.9716878365000000,1.9716878365000000,8.0000000000000000,0.0034579332705166
38.0283121635000000,0.5283121635000000,8.0000000000000000,0.0031723532556474
39.4716878365000000,0.5283121635000000,8.0000000000000000,0.0028451137364577
38.0283121635000000,1.9716878365000000,8.0000000000000000,0.0031597417883128
39.4716878365000000,1.9716878365000000,8.0000000000000000,0.0028348034040512
40.5283121635000000,0.5283121635000000,8.0000000000000000,0.0026058577102026
41.9716878365000000,0.5283121635000000,8.0000000000000000,0.0023419393141527
40.5283121635000000,1.9716878365000000,8.0000000000000000,0.0026007956718631
41.9716878365000000,1.9716878365000000,8.0000000000000000,0.0023382494210142
43.0283121635000000,0.5283121635000000,8.0000000000000000,0.0021563577059265
