xcoord,ycoord,g,elocal,
0.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000010260092543,
1.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000002348993784,
0.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000002347814109,
1.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000000000000000,
2.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000034128897066,
3.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000039357872510,
2.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000037102807366,
3.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000042903726102,
4.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000065415257053,
5.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000091455495418,
4.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000075803971120,
5.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000101316988042,
6.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000103626390765,
7.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000147353765546,
6.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000115195473673,
7.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000160435630028,
8.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000151341323282,
9.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000206967648005,
8.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000161038005347,
9.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000221294139281,
10.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000206165076157,
11.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000269753800384,
10.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000213488520192,
11.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000284647145769,
12.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000265376201705,
13.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000335175123297,
12.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000270650701415,
13.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000350849911024,
14.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000326967200036,
15.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000403187380029,
14.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000330643075273,
15.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000420629038951,
16.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000389546738522,
17.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000475458720245,
16.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000392048359221,
17.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000497032659457,
18.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000451263489465,
19.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000552320309509,
18.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000452836132109,
19.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000583399614022,
20.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000510417647191,
21.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000660213193422,
20.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000511581937303,
21.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000721320483340,
22.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000549539508603,
23.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000740352671567,
22.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000549358657235,
23.5773502692000000,1.5773502692000000,8.0000000000000000,0.0000889871726614,
24.4226497308000000,0.4226497308000000,8.0000000000000000,0.0000769469264801,
25.5773502692000000,0.4226497308000000,8.0000000000000000,0.0001708957557350,
24.4226497308000000,1.5773502692000000,8.0000000000000000,0.0000741757441958,
25.5773502692000000,1.5773502692000000,8.0000000000000000,0.0002276571522653,
26.4226497308000000,0.4226497308000000,8.0000000000000000,0.0001411718035470,
27.5773502692000000,0.4226497308000000,8.0000000000000000,0.0000811616943960,
26.4226497308000000,1.5773502692000000,8.0000000000000000,0.0003970410049999,
27.5773502692000000,1.5773502692000000,8.0000000000000000,0.0003554832454376,
28.4226497308000000,0.4226497308000000,8.0000000000000000,0.0055350155804107,
29.5773502692000000,0.4226497308000000,8.0000000000000000,0.0094979755918718,
28.4226497308000000,1.5773502692000000,8.0000000000000000,0.0030065822599109,
29.5773502692000000,1.5773502692000000,8.0000000000000000,0.0078231376733760,
30.4226497308000000,0.4226497308000000,8.0000000000000000,0.0092213337994192,
31.5773502692000000,0.4226497308000000,8.0000000000000000,0.0068294395965459,
30.4226497308000000,1.5773502692000000,8.0000000000000000,0.0087174959105645,
31.5773502692000000,1.5773502692000000,8.0000000000000000,0.0064689733607108,
32.4226497308000000,0.4226497308000000,8.0000000000000000,0.0056919613797091,
33.5773502692000000,0.4226497308000000,8.0000000000000000,0.0050690914996821,
32.4226497308000000,1.5773502692000000,8.0000000000000000,0.0055192024817785,
33.5773502692000000,1.5773502692000000,8.0000000000000000,0.0049096896862052,
34.4226497308000000,0.4226497308000000,8.0000000000000000,0.0045783205531180,
35.5773502692000000,0.4226497308000000,8.0000000000000000,0.0041652213213534,
34.4226497308000000,1.5773502692000000,8.0000000000000000,0.0045312787785487,
35.5773502692000000,1.5773502692000000,8.0000000000000000,0.0041222204335325,
36.4226497308000000,0.4226497308000000,8.0000000000000000,0.0038422784276690,
37.5773502692000000,0.4226497308000000,8.0000000000000000,0.0035192765213912,
36.4226497308000000,1.5773502692000000,8.0000000000000000,0.0038238599424899,
37.5773502692000000,1.5773502692000000,8.0000000000000000,0.0035028838461483,
38.4226497308000000,0.4226497308000000,8.0000000000000000,0.0032697800426510,
39.5773502692000000,0.4226497308000000,8.0000000000000000,0.0029966009789153,
38.4226497308000000,1.5773502692000000,8.0000000000000000,0.0032620931245431,
39.5773502692000000,1.5773502692000000,8.0000000000000000,0.0029901423720000,
40.4226497308000000,0.4226497308000000,8.0000000000000000,0.0027930600049221,
41.5773502692000000,0.4226497308000000,8.0000000000000000,0.0025605250272348,
40.4226497308000000,1.5773502692000000,8.0000000000000000,0.0027895510301462,
41.5773502692000000,1.5773502692000000,8.0000000000000000,0.0025578428650302,
42.4226497308000000,0.4226497308000000,8.0000000000000000,0.0023925217752745,
43.5773502692000000,0.4226497308000000,8.0000000000000000,0.0021969397638186,
42.4226497308000000,1.5773502692000000,8.0000000000000000,0.0023906345341300,
43.5773502692000000,1.5773502692000000,8.0000000000000000,0.0021956293320378,
44.4226497308000000,0.4226497308000000,8.0000000000000000,0.0020588091851492,
45.5773502692000000,0.4226497308000000,8.0000000000000000,0.0018969430470964,
44.4226497308000000,1.5773502692000000,8.0000000000000000,0.0020574637947575,
45.5773502692000000,1.5773502692000000,8.0000000000000000,0.0018960033784348,
46.4226497308000000,0.4226497308000000,8.0000000000000000,0.0017843249136359,
47.5773502692000000,0.4226497308000000,8.0000000000000000,0.0016522179987529,
46.4226497308000000,1.5773502692000000,8.0000000000000000,0.0017831160454620,
47.5773502692000000,1.5773502692000000,8.0000000000000000,0.0016512934350107,
48.4226497308000000,0.4226497308000000,8.0000000000000000,0.0015611294835460,
49.5773502692000000,0.4226497308000000,8.0000000000000000,0.0014544170674891,
48.4226497308000000,1.5773502692000000,8.0000000000000000,0.0015599511309465,
49.5773502692000000,1.5773502692000000,8.0000000000000000,0.0014534371782624,
50.4226497308000000,0.4226497308000000,8.0000000000000000,0.0013811953869698,
51.5773502692000000,0.4226497308000000,8.0000000000000000,0.0012956081739564,
50.4226497308000000,1.5773502692000000,8.0000000000000000,0.0013800587246167,
51.5773502692000000,1.5773502692000000,8.0000000000000000,0.0012946102870916,
52.4226497308000000,0.4226497308000000,8.0000000000000000,0.0012370282516562,
53.5773502692000000,0.4226497308000000,8.0000000000000000,0.0011687407826325,
52.4226497308000000,1.5773502692000000,8.0000000000000000,0.0012359757169683,
53.5773502692000000,1.5773502692000000,8.0000000000000000,0.0011677859758533,
54.4226497308000000,0.4226497308000000,8.0000000000000000,0.0011220949137492,
55.5773502692000000,0.4226497308000000,8.0000000000000000,0.0010678878199481,
54.4226497308000000,1.5773502692000000,8.0000000000000000,0.0011211649475401,
55.5773502692000000,1.5773502692000000,8.0000000000000000,0.0010670270813782,
56.4226497308000000,0.4226497308000000,8.0000000000000000,0.0010309733238417,
57.5773502692000000,0.4226497308000000,8.0000000000000000,0.0009881922224795,
56.4226497308000000,1.5773502692000000,8.0000000000000000,0.0010301872531108,
57.5773502692000000,1.5773502692000000,8.0000000000000000,0.0009874558826682,
